Tipo o Rol Declarante;Razón Social;Nombre Establecimiento;ID Establecimiento (VU);Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Capítulo LER;Subcapitulo LER;Nombre LER;Tratamiento;Valorización/eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;Nombre de Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;I MUNICIPALIDAD DE CURACAUTIN;EDIFICIO CONSISTORIAL MUNICIPALIDAD CURACAUTIN;5469702;Araucanía;Malleco;Curacautín;19;247909;5741641;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;7384;Declaración;2017;;Vertedero Municipal;;
Municipio;I MUNICIPALIDAD DE RENGO;ILUSTRE MUNICIPALIDAD DE RENGO;3022584;Libertador General Bernardo Ohiggins;Cachapoal;Rengo;19;329023;6190944;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;0,68;Declaración;2017;;EMPRESA PEDRO TUDELA RAMIREZ;;
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Los Lagos;Osorno;Osorno;18;657789;5506805;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;138,312;Declaración;2017;;JAIME PATRICIO PINNINGHOFF AZOCAR GESTION AMBIENTAL EIRL;;
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Los Lagos;Osorno;Osorno;18;657789;5506805;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;12,52;Declaración;2017;;JAIME PATRICIO PINNINGHOFF AZOCAR GESTION AMBIENTAL EIRL;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;205,67;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;224,36;Declaración;2017;;Municipalidad de Fresia;;
Municipio;I MUNICIPALIDAD DE SANTA MARIA;ILUSTRE MUNICIPALIDAD DE SANTA MARÍA;4054475;Valparaíso;San Felipe de Aconcagua;Santa María;19;344601;6375543;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;7462;Declaración;2017;;Ilustre Municipalidad de Santa Maria;;
Municipio;I MUNICIPALIDAD DE JUAN FERNANDEZ;ILUSTRE MUNICIPALIDAD DE JUAN FERNÁNDEZ;430912;Valparaíso;Valparaíso;Juan Fernández;17;701126;6275959;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Incineración sin recuperación de energía;Eliminación;300;Declaración;2017;;ILUSTRE MUNICIPALIDAD DE JUAN FERNANDEZ;;
Municipio;I MUNICIPALIDAD DE PUERTO MONTT;MUNICIPALIDAD DE PUERTO MONTT;5464295;Los Lagos;Llanquihue;Puerto Montt;18;671925;5407141;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;16,72;Declaración;2017;;gestion ambiente;;
Municipio;I MUNICIPALIDAD DE PUERTO MONTT;MUNICIPALIDAD DE PUERTO MONTT;5464295;Los Lagos;Llanquihue;Puerto Montt;18;671925;5407141;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Relleno sanitario;Eliminación;6,31;Declaración;2017;;gestion ambiente;;
Municipio;ILUSTRE MUNICIPALIDAD DE RÍO NEGRO;ILUSTRE MUNICIPALIDAD DE RÍO NEGRO;911194;Los Lagos;Osorno;Río Negro;18;650431;5482344;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Relleno sanitario;Eliminación;3125;Declaración;2017;;MUNICIPALIDAD DE RIO NEGRO;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;957;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD DE LOS ANGELES;ILUSTRE MUNICIPALIDAD DE LOS ÁNGELES;1963508;Bío-Bío;Biobío;Los Angeles;18;734262;5849572;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Reciclaje de plásticos;Valorización;35,83;Declaración;2017;;KDM S.A.;;
Municipio;I MUNICIPALIDAD DE SAN VICENTE;ILUSTRE MUNICIPALIDAD DE SAN VICENTE;3022583;Libertador General Bernardo Ohiggins;Cachapoal;San Vicente;19;307840;6187633;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;14540;Declaración;2017;;I. MUNICIPALIDAD DE SAN VICENTE DE TAGUA TAGUA;;
Municipio;MUNICIPALIDAD DE OVALLE;ILUSTRE MUNICIPALIDAD DE OVALLE;879726;Coquimbo;Limarí;Ovalle;19;289376;6612193;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Vertedero;Eliminación;503,6;Declaración;2017;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;911614;Los Lagos;Chiloé;Quinchao;18;629376;5289207;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;5900;Declaración;2017;;Ilustre Municipalidad de Quinchao;;
Municipio;I MUNICIPALIDAD DE CONSTITUCION;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;3023790;Maule;Talca;Constitución;18;735108;6087213;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Pretratamiento de papel, cartón y productos de papel;Valorización;145,514;Declaración;2017;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;I MUNICIPALIDAD DE COPIAPO;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;880197;Atacama;Copiapó;Copiapó;19;368610;6972805;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;87641,81;Declaración;2017;;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;;
Municipio;I MUNICIPALIDAD DE ERCILLA;ILUSTRE MUNICIPALIDAD DE ERCILLA;1963668;Araucanía;Malleco;Ercilla;18;730158;5784062;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;3333;Declaración;2017;;Ilustre Municipalidad de Ercilla;;
Municipio;I MUNICIPALIDAD DE FREIRINA;ILUSTRE MUNICIPALIDAD DE FREIRINA;880200;Atacama;Huasco;Freirina;19;296479;6844305;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Relleno sanitario;Eliminación;1741,86;Declaración;2017;;COSEMAR;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;27,31;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;27,31;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;I MUNICIPALIDAD DE SAN ANTONIO;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;4371794;Valparaíso;San Antonio;San Antonio;19;257462;6278965;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Relleno sanitario;Eliminación;20,941;Declaración;2017;;Reciclajes Integrales Rinoplast Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;212,45;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;191,89;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE EL QUISCO;ILUSTRE MUNICIPALIDAD DE EL QUISCO;1072274;Valparaíso;San Antonio;El Quisco;19;249372;6301149;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;12203;Declaración;2017;;I. MUNICIPALIDAD DE EL QUISCO;;
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Araucanía;Cautín;Galvarino;18;693649;5746490;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;150;Declaración;2017;;sergio suarez villa;;
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Araucanía;Cautín;Galvarino;18;693649;5746490;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;135;Declaración;2017;;sergio suarez villa;;
Municipio;I MUNICIPALIDAD DE PAPUDO;ILUSTRE MUNICIPALIDAD DE PAPUDO;253464;Valparaíso;Petorca;Papudo;19;270448;6400696;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Preparación para reutilización;Valorización;8,2;Declaración;2017;;Prorecicla SPA;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;786;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;1963655;Bío-Bío;Concepción;Talcahuano;18;668541;5935105;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Compostaje;Valorización;36,5;Declaración;2017;;I. Municipalidad de Talcahuano;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHIMBARONGO;ILUSTRE MUNICIPALIDAD DE CHIMBARONGO;3022881;Libertador General Bernardo Ohiggins;Colchagua;Chimbarongo;19;313060;6157304;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Reciclaje de papel, cartón y productos de papel;Valorización;56,2;Declaración;2017;;Pedro Tudela Ramirez E.I.R.L;;
Municipio;ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN;ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN;911203;Atacama;Huasco;Alto del Carmen;19;354856;6817759;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;889;Declaración;2017;;Municipalidad de Vallenar;;
Municipio;I MUNICIPALIDAD DE TALCA;ILUSTRE MUNICIPALIDAD DE TALCA;3022588;Maule;Talca;Talca;19;258013;6076459;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;Recepción de Lodos en PTAS;Eliminación;200;Declaración;2017;;NUEVO SUR S.A.;;
Municipio;I MUNICIPALIDAD DE FRUTILLAR;ILUSTRE MUNICIPALIDAD DE FRUTILLAR;912280;Los Lagos;Llanquihue;Frutillar;18;665510;5444271;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Pretratamiento de Metales ;Valorización;0,02;Declaración;2017;;Reciclame Limitad;;
Municipio;ILUSTRE MUNICIPALIDAD DE CALAMA;ILUSTRE MUNICIPALIDAD DE CALAMA;881992;Antofagasta;El Loa;Calama;19;507639;7515887;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;48328,33;Declaración;2017;;SOCOAL CHILE;;
Municipio;I MUNICIPALIDAD DE AYSEN;ILUSTRE MUNICIPALIDAD DE AISÉN;5441028;Aisén del General Carlos Ibañez del Campo;Aisén;Aisén;18;680104;4969316;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Vertedero;Eliminación;94;Declaración;2017;;Sociedad Servicios Industriales Bahamonde Ltda.;;
Municipio;I MUNICIPALIDAD DE SAN JAVIER;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;3022593;Maule;Linares;San Javier;19;252437;6057744;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;11500,62;Declaración;2017;;Ecosweep Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;I MUNICIPALIDAD DE VILLARRICA;ILUSTRE MUNICIPALIDAD DE VILLARRICA;1986455;Araucanía;Cautín;Villarrica;18;739151;5648121;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;16634;Declaración;2017;;Constructora Villarrica Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Araucanía;Cautín;Galvarino;18;693649;5746490;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;140;Declaración;2017;;sergio suarez villa;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;772;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;1117;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD RIO IBANEZ;ILUSTRE MUNICIPALIDAD DE RÍO IBÁÑEZ;4085543;Aisén del General Carlos Ibañez del Campo;General Carrera;Río Ibáñez;19;273796;4869455;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;717,09;Declaración;2017;;MUNICIPALIDAD DE RIO IBAÑEZ;;
Municipio;I MUNICIPALIDAD DE QUELLON;ILUSTRE MUNICIPALIDAD DE QUELLÓN;911612;Los Lagos;Chiloé;Quellón;18;612426;5225123;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;11571;Declaración;2017;;vertedro municipal de quellon;;
Municipio;ILUSTRE MUNICIPALIDAD DE NATALES;ILUSTRE MUNICIPALIDAD DE NATALES;911617;Magallanes y de la Antártica Chilena;Ultima Esperanza;Natales;18;672101;4266493;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;26254;Declaración;2017;;Vertedero Municipal de Natales;;
Municipio;I MUNICIPALIDAD DE AYSEN;ILUSTRE MUNICIPALIDAD DE AISÉN;5441028;Aisén del General Carlos Ibañez del Campo;Aisén;Aisén;18;680104;4969316;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;Vertedero;Eliminación;50;Declaración;2017;;Sociedad Servicios Industriales Bahamonde Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Los Lagos;Osorno;Osorno;18;657789;5506805;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;7,348;Declaración;2017;;JAIME PATRICIO PINNINGHOFF AZOCAR GESTION AMBIENTAL EIRL;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;191,95;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;211,9;Declaración;2017;;Municipalidad de Fresia;;
Municipio;I MUNICIPALIDAD DE GORBEA;ILUSTRE MUNICIPALIDAD DE GORBEA;1986452;Araucanía;Cautín;Gorbea;18;701010;5669296;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;Relleno sanitario;Eliminación;3950;Declaración;2017;;Municipalidad de Gorbea;;
Municipio;I MUNICIPALIDAD DE VILCUN;ILUSTRE MUNICIPALIDAD DE VILCÚN;1965236;Araucanía;Cautín;Vilcún;18;741435;5716126;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;3900;Declaración;2017;;CRESCO LTDA.;;
Municipio;I MUNICIPALIDAD DE PUERTO MONTT;MUNICIPALIDAD DE PUERTO MONTT;5464295;Los Lagos;Llanquihue;Puerto Montt;18;671925;5407141;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;24,4;Declaración;2017;;gestion ambiente;;
Municipio;I MUNICIPALIDAD DE MONTEPATRIA;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;1937358;Coquimbo;Limarí;Monte Patria;19;312512;6602580;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;11049;Declaración;2017;;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA ;;
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Araucanía;Malleco;Victoria;18;733587;5764794;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;Relleno sanitario;Eliminación;2397,6;Declaración;2017;;MUNICIPALIDAD DE VICTORIA;;
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Araucanía;Cautín;Galvarino;18;693649;5746490;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;115;Declaración;2017;;sergio suarez villa;;
Municipio;MUNICIPALIDAD DE LOS ANDES;ILUSTRE MUNICIPALIDAD DE LOS ANDES;4053494;Valparaíso;Los Andes;Los Andes;19;350228;6366140;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Relleno sanitario;Eliminación;13,74;Declaración;2017;;RECUPERADORA DE METALES CHILE;;
