año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;cantidad_toneladas;tratamiento_nivel_3;tratamiento_nivel_1;tipo_declaracion;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2021;Generador Municipal;3770460;ILUSTRE MUNICIPALIDAD DE PARRAL;I MUNICIPALIDAD DE PARRAL;69130700-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.73094111;-70,74232428;7404;Parral;Linares;Maule;Otras actividades;0,6;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5461860,0;SOREPA TALCA;SOC RECUPERADORA DE PAPEL SPA;Talca;7101,0;Maule
2021;Generador Municipal;5477295;ILUSTRE MUNICIPALIDAD DE CURACAVI;I MUNICIPALIDAD DE CURACAVI;69073900-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.40548482;-71,13674434;13503;Curacaví;Melipilla;Metropolitana de Santiago;Otras actividades;0,59;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4585273;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;69070300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43201876;-70,60931115;13123;Providencia;Santiago;Metropolitana de Santiago;Otras actividades;0,583;Pretratamiento (I.R.A.R.);;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;;DESTINATARIO FINAL;MAS PUNTO SERVICIOS AMBIENTALES LIMITADA;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;69254400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-54.9361275;-67,61397241;12201;Cabo de Hornos (Ex-Navarino);Antártica Chilena;Magallanes y de la Antártica Chilena;Otras actividades;0,574;Basural;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;4085310,0;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos;12201,0;Magallanes y de la Antártica Chilena
2021;Generador Municipal;1937358;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;I MUNICIPALIDAD DE MONTEPATRIA;69040800-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-30.69485211;-70,95753315;4303;Monte Patria;Limarí;Coquimbo;Otras actividades;0,572;Pretratamiento de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5472004,0;ECO 360;GESTION DE RESIDUOS Y RECURSOS ESPECIALES PARA RECICLAJE RAIMUNDO CRUZ;Coquimbo;4102,0;Coquimbo
2021;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;69071800-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.66519444;-70,9274262;13601;Talagante;Talagante;Metropolitana de Santiago;Otras actividades;0,554;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5467286,0;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;4085309;ILUSTRE MUNICIPALIDAD DE ESTACIÓN CENTRAL;I MUNICIPALIDAD ESTACION CENTRAL;69254300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45415464;-70,68959133;13106;Estación Central;Santiago;Metropolitana de Santiago;Otras actividades;0,5475;Preparación para reutilización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5471252,0;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;5441698;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;69261400-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.57645441;-70,8226315;13604;Padre Hurtado;Talagante;Metropolitana de Santiago;Otras actividades;0,516;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5467286,0;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;3022599;MUNICIPALIDAD DE TUCAPEL;I MUNICIPALIDAD DE TUCAPEL;69141800-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-37.29230732;-71,9512158;8312;Tucapel;Biobío;Biobío;Otras actividades;0,51;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;INVERSIONES K3M SPA;INVERSIONES K3M SPA;Yungay;16109,0;Ñuble
2021;Generador Municipal;879934;ILUSTRE MUNICIPALIDAD DE COQUIMBO;I MUNICIPALIDAD DE COQUIMBO;69040300-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-29.95900321;-71,33892271;4102;Coquimbo;Elqui;Coquimbo;Otras actividades;0,507;Pretratamiento de Metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5472004,0;ECO 360;GESTION DE RESIDUOS Y RECURSOS ESPECIALES PARA RECICLAJE RAIMUNDO CRUZ;Coquimbo;4102,0;Coquimbo
2021;Generador Municipal;4053447;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;69071200-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.40527419;-70,70291266;13128;Renca;Santiago;Metropolitana de Santiago;Otras actividades;0,506;Pretratamiento de Aparatos Eléctricos y Electrónicos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;20 01 36;5473148,0;TRAPEROS SAN LUIS;CORP URRACAS;Pudahuel;13124,0;Metropolitana de Santiago
2021;Generador Municipal;1762916;ILUSTRE MUNICIPALIDAD DE COIHUECO;I MUNICIPALIDAD DE COIHUECO;69141100-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.62850172;-71,83133186;16302;Coihueco;Punilla;Ñuble;Otras actividades;0,5;Pretratamiento (I.R.A.R.);;Declaración;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";Envases (incluidos los residuos de envases de la recogida selectiva municipal);Envases de plástico;15 01 02;;RECICLICK SPA;RECICLICK SPA;Coelemu;16203,0;Ñuble
2021;Generador Municipal;5441698;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;69261400-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.57645441;-70,8226315;13604;Padre Hurtado;Talagante;Metropolitana de Santiago;Otras actividades;0,5;Co-procesamiento;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;20 01 25;5472230,0;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;Casablanca;5102,0;Valparaíso
2021;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;I MUNICIPALIDAD DE LA COMUNA DE EL BOSQUE;69255300-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.55575997;-70,66575989;13105;El Bosque;Santiago;Metropolitana de Santiago;Otras actividades;0,48;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;;;;;
2021;Generador Municipal;4055184;ILUSTRE MUNICIPALIDAD DE EL TABO;ILUSTRE MUNICIPALIDAD DE EL TABO;69073700-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.49186587;-71,61923742;5605;El Tabo;San Antonio;Valparaíso;Otras actividades;0,48;Pretratamiento de aceites y grasas comestibles;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;20 01 25;5466728,0;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;13302,0;Metropolitana de Santiago
2021;Generador Municipal;4053447;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;69071200-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.40527419;-70,70291266;13128;Renca;Santiago;Metropolitana de Santiago;Otras actividades;0,48;Valorización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5461524,0;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107,0;Metropolitana de Santiago
2021;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;69254100-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.44365519;-70,71862552;13117;Lo Prado;Santiago;Metropolitana de Santiago;Otras actividades;0,478;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;4055182;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO;69073500-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.63583343;-71,6280527;5606;Santo Domingo;San Antonio;Valparaíso;Otras actividades;0,46;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5467254,0;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;339059;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;69264400-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.792152;-73,099412;8112;Hualpén;Concepción;Biobío;Otras actividades;0,45;Valorización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Ropa;20 01 10;5467276,0;RECICLADOS INDUSTRIALES TALCAHUANO;RECICLADOS INDUSTRIALES S.A;Talcahuano;8110,0;Biobío
2021;Generador Municipal;879933;ILUSTRE MUNICIPALIDAD DE LA SERENA;ILUSTRE MUNICIPALIDAD DE LA SERENA;69040100-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-29.90211211;-71,25059803;4101;La Serena;Elqui;Coquimbo;Otras actividades;0,446;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4055170;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;69061000-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.02346101;-71,55374101;5109;Viña del Mar;Valparaíso;Valparaíso;Otras actividades;0,425;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;20 01 25;;DESTINATARIO FINAL;NÚCLEO VERDE SPA;Viña del Mar;5109,0;Valparaíso
2021;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;69073400-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.60149578;-71,61385463;5601;San Antonio;San Antonio;Valparaíso;Otras actividades;0,419;Preparación para reutilización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5467254,0;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;4055170;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;I MUNICIPALIDAD DE VINA DEL MAR;69061000-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.02346101;-71,55374101;5109;Viña del Mar;Valparaíso;Valparaíso;Otras actividades;0,418;Co-procesamiento;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;;DESTINATARIO FINAL;MAGGLIO PABLO ARANDA NUNEZ;Quilpué;5801,0;Valparaíso
2021;Generador Municipal;879727;ILUSTRE MUNICIPALIDAD DE PUNITAQUI;I MUNICIPALIDAD DE PUNITAQUI;69040900-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-30.83387316;-71,25800122;4304;Punitaqui;Limarí;Coquimbo;Otras actividades;0,4;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4585273;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;69070300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43201876;-70,60931115;13123;Providencia;Santiago;Metropolitana de Santiago;Otras actividades;0,398;Pretratamiento (I.R.A.R.);;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;5480423,0;CENTRO INCLUSIVO DE RECICLAJE;ASESORIAS Y SERVICIOS KYKLOS SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;5441698;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;69261400-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.57645441;-70,8226315;13604;Padre Hurtado;Talagante;Metropolitana de Santiago;Otras actividades;0,395;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5479311,0;ECOPLASTI LIMITADA;ECOPLASTI LIMITADA;Coquimbo;4102,0;Coquimbo
2021;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;69071800-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.66519444;-70,9274262;13601;Talagante;Talagante;Metropolitana de Santiago;Otras actividades;0,394;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5467294,0;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;5101,0;Valparaíso
2021;Generador Municipal;5461636;ILUSTRE MUNICIPALIDAD PADRE LAS CASAS;I MUNICIPALIDAD DE PADRE LAS CASAS;61955000-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.77322986;-72,59765468;9112;Padre Las Casas;Cautín;Araucanía;Otras actividades;0,3902;;;Declaración;Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios);Residuos de la investigación, diagnóstico, tratamiento o prevención de enfermedades de animales;Objetos cortantes y punzantes (excepto el código 18 02 02);18 02 01;9604,0;PROCESOS SANITARIOS;PROCESOS SANITARIOS S P A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4053497;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;69070400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.41616322;-70,59474808;13114;Las Condes;Santiago;Metropolitana de Santiago;Otras actividades;0,39;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4587535;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;69250500-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-27.37200578;-70,32208229;3202;Diego de Almagro;Chañaral;Atacama;Otras actividades;0,39;Basural;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5485250,0;VERTEDERO MUNICIPAL;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;Diego de Almagro;3202,0;Atacama
2021;Generador Municipal;4585273;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;69070300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43201876;-70,60931115;13123;Providencia;Santiago;Metropolitana de Santiago;Otras actividades;0,387;Pretratamiento de Metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5480423,0;CENTRO INCLUSIVO DE RECICLAJE;ASESORIAS Y SERVICIOS KYKLOS SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;4054473;ILUSTRE MUNICIPALIDAD DE PUTAENDO;I MUNICIPALIDAD DE PUTAENDO;69050700-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.62635159;-70,71634118;5705;Putaendo;San Felipe de Aconcagua;Valparaíso;Otras actividades;0,383;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5471236,0;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;339059;ILUSTRE MUNICIPALIDAD DE HUALPÉN;MUNICIPALIDAD DE HUALPEN;69264400-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.792152;-73,099412;8112;Hualpén;Concepción;Biobío;Otras actividades;0,382;Valorización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;20 03 99;5467276,0;RECICLADOS INDUSTRIALES TALCAHUANO;RECICLADOS INDUSTRIALES S.A;Talcahuano;8110,0;Biobío
2021;Generador Municipal;4053447;ILUSTRE MUNICIPALIDAD DE RENCA;ILUSTRE MUNICIPALIDAD DE RENCA;69071200-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.40527419;-70,70291266;13128;Renca;Santiago;Metropolitana de Santiago;Otras actividades;0,37;Reciclaje de metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;88827,0;RECUPAC S A;RECUPAC S.A.;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;I MUNICIPALIDAD DE LA COMUNA DE EL BOSQUE;69255300-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.55575997;-70,66575989;13105;El Bosque;Santiago;Metropolitana de Santiago;Otras actividades;0,349;Reciclaje de metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5467254,0;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.95455405;-73,01328671;8103;Chiguayante;Concepción;Biobío;Otras actividades;0,342;Reciclaje de textiles;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Ropa;20 01 10;;INVERSIONES PONCE CERECEDA SPA;INVERSIONES PONCE CERECEDA SPA;Concepción;8101,0;Biobío
2021;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;69255500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.42111682;-70,65445084;13108;Independencia;Santiago;Metropolitana de Santiago;Otras actividades;0,34;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5461523,0;RECUPAC SUCURSAL PINTANA;RECUPAC S.A.;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;69255500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.42111682;-70,65445084;13108;Independencia;Santiago;Metropolitana de Santiago;Otras actividades;0,332;Pretratamiento de Aparatos Eléctricos y Electrónicos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;20 01 36;5473148,0;TRAPEROS SAN LUIS;CORP URRACAS;Pudahuel;13124,0;Metropolitana de Santiago
2021;Generador Municipal;881994;ILUSTRE MUNICIPALIDAD DE LA LIGUA;I MUNICIPALIDAD DE LA LIGUA;69050100-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.44985267;-71,23165769;5401;La Ligua;Petorca;Valparaíso;Otras actividades;0,326;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.;RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.;Cabildo;5402,0;Valparaíso
2021;Generador Municipal;431431;ILUSTRE MUNICIPALIDAD DE RECOLETA;I MUNICIPALIDAD DE RECOLETA;69254800-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.40158262;-70,6436402;13127;Recoleta;Santiago;Metropolitana de Santiago;Otras actividades;0,32;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5461524,0;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107,0;Metropolitana de Santiago
