Año;Rol Declarante;Código VU establecimiento;Nombre establecimiento;Razon Social;CIIU4;CIIU6;Huso;UTMN;UTME;Region;Comuna;Cantidad Toneladas;Estimación/Declaración;Tratamiento;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2020;Generador Municipal;4053500;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,89621;-35,51534;Metropolitana de Santiago;La Florida;36,135;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4053500;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,89621;-35,51534;Metropolitana de Santiago;La Florida;483,339;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;4053500;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,89621;-35,51534;Metropolitana de Santiago;La Florida;2599,244;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 01 | Residuos biodegradables;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4053500;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,89621;-35,51534;Metropolitana de Santiago;La Florida;178316,12;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;5441727;ILUSTRE MUNICIPALIDAD DE PEDRO AGUIRRE CERDA;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,93271;-34,45392;Metropolitana de Santiago;Pedro Aguirre Cerda;0,045229;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4053446;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98307;-33,36025;Metropolitana de Santiago;Pudahuel;325,65;Declaración;Preparación para reutilización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4053446;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98307;-33,36025;Metropolitana de Santiago;Pudahuel;148,905;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;4053446;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,98307;-33,36025;Metropolitana de Santiago;Pudahuel;135959,02;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,81421;-34,42119;Metropolitana de Santiago;San Bernardo;365,525;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,81421;-34,42119;Metropolitana de Santiago;San Bernardo;31,75;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,81421;-34,42119;Metropolitana de Santiago;San Bernardo;30,095;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,81421;-34,42119;Metropolitana de Santiago;San Bernardo;60803;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;325223;ILUSTRE MUNICIPALIDAD DE BUIN;ILUSTRE MUNICIPALIDAD DE BUIN;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,66223;-33,38645;Metropolitana de Santiago;Buin;2,192;Declaración;Reciclaje de metales;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5460733;GREENDOT;GREENDOT SPA;Buin;Metropolitana de Santiago
2020;Generador Municipal;325223;ILUSTRE MUNICIPALIDAD DE BUIN;ILUSTRE MUNICIPALIDAD DE BUIN;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,66223;-33,38645;Metropolitana de Santiago;Buin;16,391;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460733;GREENDOT;GREENDOT SPA;Buin;Metropolitana de Santiago
2020;Generador Municipal;325223;ILUSTRE MUNICIPALIDAD DE BUIN;ILUSTRE MUNICIPALIDAD DE BUIN;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,66223;-33,38645;Metropolitana de Santiago;Buin;108,09;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;325223;ILUSTRE MUNICIPALIDAD DE BUIN;ILUSTRE MUNICIPALIDAD DE BUIN;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,66223;-33,38645;Metropolitana de Santiago;Buin;130,634;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5460733;GREENDOT;GREENDOT SPA;Buin;Metropolitana de Santiago
2020;Generador Municipal;325223;ILUSTRE MUNICIPALIDAD DE BUIN;ILUSTRE MUNICIPALIDAD DE BUIN;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,66223;-33,38645;Metropolitana de Santiago;Buin;51313,71;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;4,654;Declaración;Preparación para reutilización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;1,0586;Declaración;Pretratamiento de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;55,503;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5459117;SOREPA CARLOS VALDOVINOS;SOC RECUPERADORA DE PAPEL SPA;San Joaquín;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;5,582;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;Valparaíso
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;5,504;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460689;GREENPLAST S.A.;GREENPLAST SA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;35,419;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;205,66;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,73299;-32,21298;Metropolitana de Santiago;Talagante;32642;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;911605;MUNICIPALIDAD PAILLACO;I MUNICIPALIDAD DE PAILLACO;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;18;-55,62320;-68,81382;Los Ríos;Paillaco;4704;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4587637;VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;I MUNICIPALIDAD VALDIVIA;Valdivia;Los Ríos
2020;Generador Municipal;4587535;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-69,71667;-36,69257;Atacama;Diego de Almagro;6310;Declaración;Basural;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5485250;VERTEDERO MUNICIPAL;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;Diego de Almagro;Atacama
2020;Generador Municipal;4587736;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;19;-61,71375;-31,17491;Libertador Gral. Bernardo O'Higgins;San Fernando;28834,12;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;6054;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;Maule
2020;Generador Municipal;4587736;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;19;-61,71375;-31,17491;Libertador Gral. Bernardo O'Higgins;San Fernando;97,75;Declaración;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;993,74;Declaración;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4589480;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Concepción;Biobío
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;69,06;Declaración;Pretratamiento de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;707,4;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5461845;SOREPA CONCEPCIÓN;SOC RECUPERADORA DE PAPEL SPA;Talcahuano;Biobío
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;48;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;50,679;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;null;null;null;null;null
2020;Generador Municipal;4587633;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,22400;-67,73767;Biobío;Concepción;34,26;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;null;null;null;null;null
2020;Generador Municipal;4587735;ILUSTRE MUNICIPALIDAD DE CHILLÁN;I MUNICIPALIDAD DE CHILLAN;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,44934;-75,59040;Ñuble;Chillán;39,75;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5459117;SOREPA CARLOS VALDOVINOS;SOC RECUPERADORA DE PAPEL SPA;San Joaquín;Metropolitana de Santiago
2020;Generador Municipal;4587735;ILUSTRE MUNICIPALIDAD DE CHILLÁN;I MUNICIPALIDAD DE CHILLAN;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,44934;-75,59040;Ñuble;Chillán;19,896;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;null;Destinatario Final;COMERCIALIZADORA UNION LIMITADA;Chillán;Biobío
2020;Generador Municipal;4587735;ILUSTRE MUNICIPALIDAD DE CHILLÁN;I MUNICIPALIDAD DE CHILLAN;Actividades de la administración pública en general;Actividades de la administración pública en general;18;-59,44934;-75,59040;Ñuble;Chillán;74991,5;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;244575;ECOBIO;ECOBIO SPA;Chillan Viejo;Ñuble
2020;Generador Municipal;5461636;ILUSTRE MUNICIPALIDAD PADRE LAS CASAS;I MUNICIPALIDAD DE PADRE LAS CASAS;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;18;-57,05647;-70,08699;La Araucanía;Padre Las Casas;20098;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5461913;VERTEDERO LICURA (MULCHEN;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;Mulchén;Biobío
2020;Generador Municipal;911205;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT;Tratamiento y eliminación de desechos no peligrosos;Tratamiento y eliminación de desechos no peligrosos;18;-56,81586;-66,65026;La Araucanía;Teodoro Schmidt;4416;Declaración;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;null;Destinatario Final;GLORIA ELIZABETH BALBOA BUSTOS;Teodoro Schmidt;La Araucanía
2020;Generador Municipal;911205;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT;Tratamiento y eliminación de desechos no peligrosos;Tratamiento y eliminación de desechos no peligrosos;18;-56,81586;-66,65026;La Araucanía;Teodoro Schmidt;0,5;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5470713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;149,08;Declaración;Pretratamiento de Vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5466790;MI GRAN CHILE;JAIME PATRICIO PINNINGHOFF AZÓCAR GESTION AMBIENTAL EMPRESA INDIVIDUAL;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;159,85;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
