Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región Destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,6;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE JUAN FERNANDEZ;ILUSTRE MUNICIPALIDAD DE JUAN FERNÁNDEZ;430912;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Juan Fernández;-33,63721297;-78,83145981;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;220;2015;ILUSTRE MUNICIPALIDAD DE JUAN FERNANDEZ;ILUSTRE MUNICIPALIDAD DE JUAN FERNANDEZ;Incineración sin recuperación de energía;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;3784761;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cachapoal;Pichidegua;-34,35872319;-71,2819448;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;8,5;2015;Cristoro;Cristoro;Reciclaje de vidrio;null;null;null
Municipio;I MUNICIPALIDAD DE HUASCO;ILUSTRE MUNICIPALIDAD DE HUASCO;880201;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Atacama;Huasco;Huasco;-28,46640031;-71,21920497;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;1917,75;2015;municipalidad de vallenar;municipalidad de vallenar;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Galvarino;-38,4088632;-72,78212003;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;108;2015;SOCIEDAD CONSTRUCTORA Y SERVICIOS CRESCO LIMITADA;SOCIEDAD CONSTRUCTORA Y SERVICIOS CRESCO LIMITADA;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE PAINE;ILUSTRE MUNICIPALIDAD DE PAINE;4055177;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Maipo;Paine;-33,80776874;-70,74188196;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;35,669;2015;CRISTALERIAS CHILE S.A.;CRISTALERIAS CHILE S.A.;Reciclaje de vidrio;null;null;null
Municipio;I MUNICIPALIDAD DE ANGOL;ILUSTRE MUNICIPALIDAD DE ANGOL;19771;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Angol;-37,81063268;-72,69341945;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1080;2015;Ilustre Municipalidad Angol;Ilustre Municipalidad Angol;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE LA ESTRELLA;ILUSTRE MUNICIPALIDAD DE LA ESTRELLA;3023306;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cardenal Caro;La Estrella;-34,20519613;-71,65473042;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;952;2015;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA.;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA.;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE AYSEN;ILUSTRE MUNICIPALIDAD DE AISÉN;5441028;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Aisén;Aisén;-45,40648593;-72,69852074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;10500;2015;Sociedad Servicios Industriales Bahamonde Ltda.;Sociedad Servicios Industriales Bahamonde Ltda.;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE SAN MIGUEL;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;253465;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Miguel;-33,48583178;-70,6497074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Madera distinta de la especificada en el código 20 01 37;180,67;2015;TIRSA S.A.;TIRSA S.A.;Compostaje;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Palena;Chaitén;-42,9167017;-72,71669869;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;17,2;2015;vertedero municipal de chaiten;vertedero municipal de chaiten;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;4085539;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;El Loa;San Pedro Atacama;-22,91053706;-68,20049751;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;301,15;2015;Ilustre Municipalidad de San Pedro de Atacama;Ilustre Municipalidad de San Pedro de Atacama;Vertedero;null;null;null
Municipio;MUNICIPALIDAD DE LOS ANDES;ILUSTRE MUNICIPALIDAD DE LOS ANDES;4053494;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Los Andes;Los Andes;-32,83256982;-70,60018074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;7,55;2015;RECUPERADORA DE METALES CHILE;RECUPERADORA DE METALES CHILE;Pretratamiento de plásticos ;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;35,77;2015;RECIPET S.A.;RECIPET S.A.;Reciclaje de plásticos;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;2,39;2015;Reciclados Industriales S.A.;Reciclados Industriales S.A.;Reciclaje de plásticos;null;null;null
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;5,2208;2015;Reciclados Industriales Ltda.;Reciclados Industriales Ltda.;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;705;2015;Municipalidad de Fresia;Municipalidad de Fresia;Basural;null;null;null
Municipio;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;ILUSTRE MUNICIPALIDAD DE PEDRO AGUIRRE CERDA;5441727;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Pedro Aguirre Cerda;-33,48891158;-70,66419874;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;50652;2015;Santa Marta;Santa Marta;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE PUCON;ILUSTRE MUNICIPALIDAD DE PUCÓN;1986456;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Pucón;-39,27225549;-71,97762564;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;104,14;2015;PLANETA LIMPIO;PLANETA LIMPIO;Reciclaje de plásticos;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE COCHRANE;ILUSTRE MUNICIPALIDAD DE COCHRANE;4085311;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Capitán Prat;Cochrane;-47,25356929;-72,5729875;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2000;2015;Vertedero Municipal Cochrane;Vertedero Municipal Cochrane;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VILLARRICA;ILUSTRE MUNICIPALIDAD DE VILLARRICA;1986455;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Villarrica;-39,28328341;-72,2273039;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;1150;2015;Ilustre Municipalidad de Villarrica;Ilustre Municipalidad de Villarrica;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE PALMILLA;ILUSTRE MUNICIPALIDAD DE PALMILLA;253468;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Colchagua;Palmilla;-34,57742364;-71,38013019;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;2260;2015;ESBIO;ESBIO;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Providencia;-33,43201876;-70,60931115;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;44;2015;Fundación Todo Chilenter;Fundación Todo Chilenter;Preparación para reutilización;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,6;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE RENAICO;ILUSTRE MUNICIPALIDAD DE RENAICO;1963667;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Renaico;-37,67115715;-72,5851582;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1745;2015;Servicios Jorge Hugo Arnaboldi Cáseres limitada;Servicios Jorge Hugo Arnaboldi Cáseres limitada;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CAMARONES;ILUSTRE MUNICIPALIDAD DE CAMARONES;912286;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Arica y Parinacota;Arica;Camarones;-19,16059364;-70,17950391;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20,6;2015;Ilustre Municipalidad de Camarones;Ilustre Municipalidad de Camarones;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CAMARONES;ILUSTRE MUNICIPALIDAD DE CAMARONES;912286;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Arica y Parinacota;Arica;Camarones;-19,16059364;-70,17950391;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;26,2;2015;Ilustre Municipalidad de Camarones;Ilustre Municipalidad de Camarones;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;5463019;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Cordillera;Puente Alto;-33,59291851;-70,57950252;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;4,1;2015;COMERCIALIZADORA RECIPOL S.A.;COMERCIALIZADORA RECIPOL S.A.;Reciclaje de plásticos;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;17,89;2015;Reciclados Industriales S.A.;Reciclados Industriales S.A.;Reciclaje de papel, cartón y productos de papel;null;null;null
Municipio;I MUNICIPALIDAD DE PUCON;ILUSTRE MUNICIPALIDAD DE PUCÓN;1986456;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Pucón;-39,27225549;-71,97762564;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;120,5;2015;PLANETA LIMPIO;PLANETA LIMPIO;Reciclaje de papel, cartón y productos de papel;null;null;null
Municipio;I MUNICIPALIDAD DE VILLARRICA;ILUSTRE MUNICIPALIDAD DE VILLARRICA;1986455;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Villarrica;-39,28328341;-72,2273039;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;2500;2015;Ilustre Municipalidad de Villarrica;Ilustre Municipalidad de Villarrica;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,6;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE TOLTEN;ILUSTRE MUNICIPALIDAD DE TOLTÉN;1986454;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Toltén;-39,20432219;-73,2077484;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;4621;2015;Ilustre Municipalidad de Tolten;Ilustre Municipalidad de Tolten;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE JUAN FERNANDEZ;ILUSTRE MUNICIPALIDAD DE JUAN FERNÁNDEZ;430912;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Juan Fernández;-33,63721297;-78,83145981;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;50;2015;ILUSTRE MUNICIPALIDAD DE JUAN FERNANDEZ;ILUSTRE MUNICIPALIDAD DE JUAN FERNANDEZ;Preparación para reutilización;null;null;null
Municipio;MUNICIPALIDAD DE OVALLE;ILUSTRE MUNICIPALIDAD DE OVALLE;879726;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Coquimbo;Limarí;Ovalle;-30,60430669;-71,19698936;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;8645;2015;Aguas del Valle S.A.;Aguas del Valle S.A.;Recepción de Lodos en PTAS;null;null;null
Municipio;I MUNICIPALIDAD DE ERCILLA;ILUSTRE MUNICIPALIDAD DE ERCILLA;1963668;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Ercilla;-38,06194667;-72,37654417;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3024;2015;Ilustre Municipalidad de Ercilla;Ilustre Municipalidad de Ercilla;Vertedero;null;null;null
Municipio;MUNICIPALIDAD DE LOS ANDES;ILUSTRE MUNICIPALIDAD DE LOS ANDES;4053494;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Los Andes;Los Andes;-32,83256982;-70,60018074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;12,51;2015;Rosa Vega;Rosa Vega;Pretratamiento de papel, cartón y productos de papel;null;null;null
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;53,51;2015;RECIPET S.A. ;RECIPET S.A. ;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CHONCHI;ILUSTRE MUNICIPALIDAD DE CHONCHI;911518;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Chonchi;-42,62325564;-73,77384448;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1728;2015;Vertedero Municipal Chonchi;Vertedero Municipal Chonchi;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;660;2015;Municipalidad de Fresia;Municipalidad de Fresia;Basural;null;null;null
